transcript_id,ERR188044,ERR188104,ERR188234,ERR188245,ERR188257,ERR188273,ERR188337,ERR188383,ERR188401,ERR188428,ERR188454,ERR204916
NM_005342,2265,2051,3162,1941,2449,904,2166,2439,2188,1764,2222,1558
NM_001025242,602,204,0,514,743,0,1113,578,298,893,1124,920
NM_001025243,233,0,0,0,176,0,118,117,0,0,0,0
MSTRG.881.13,1,2742,0,0,0,0,82,0,0,0,0,24
MSTRG.881.12,2,0,0,0,0,0,27,0,2,7,2,5
MSTRG.881.11,67,0,0,0,66,0,27,0,57,0,77,0
MSTRG.655.1,16,8,33,4,10,12,27,17,11,9,17,14
MSTRG.881.17,0,0,0,1398,0,0,1,0,2486,1982,2465,2339
MSTRG.881.16,1851,0,0,8,3085,973,9,1406,10,0,9,0
MSTRG.881.15,1,2,0,0,0,0,81,0,0,0,0,0
MSTRG.881.14,1,0,0,30,0,607,114,1799,16,0,19,0
NM_018476,0,0,11,4,0,0,0,0,0,0,0,24
NM_001172285,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.881.18,0,0,42,0,0,0,3000,0,0,0,0,0
NM_001077445,357,1117,330,295,252,270,0,0,0,0,0,0
NM_001080144_dup4,0,0,0,0,0,0,0,0,0,0,0,0
NM_001142389,35,0,291,37,47,46,0,43,92,45,24,0
NR_000011,169,146,216,119,115,74,126,90,175,96,134,100
NM_001004308,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.941.8,212,266,407,126,272,111,278,239,266,191,122,237
MSTRG.976.2,2742,3452,3692,1469,1945,1264,2569,2334,2007,1486,2719,2827
MSTRG.941.9,165,217,201,111,236,97,318,211,220,159,1406,186
MSTRG.821.1,479,542,549,312,396,231,502,537,651,324,467,492
NM_001142386,6419,8152,4608,3926,4082,2027,6091,4838,7247,3883,3883,6704
NM_001145933,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.846.1,130,89,127,57,53,46,118,45,118,32,88,50
NR_110652,0,0,0,0,0,0,0,0,0,0,0,0
NR_036175,0,0,0,0,0,0,0,0,0,0,0,0
NR_036174,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.966.4,168,260,194,141,163,94,208,192,209,60,143,128
NM_006986,7985,7300,8270,7783,5022,3860,6496,4905,8704,4170,6875,6114
NM_138362,17,37,23,28,28,12,53,60,0,37,32,26
MSTRG.786.5,4,84,4,0,0,1,2,0,103,1,3,0
MSTRG.786.4,0,0,0,0,0,149,0,0,0,0,0,0
MSTRG.786.3,11,251,40,27,5,3,230,467,107,5,237,667
MSTRG.786.2,0,0,0,117,0,39,0,114,205,0,41,0
NM_014927,108,142,240,172,244,28,232,164,519,170,361,158
NR_002953,2,0,4,0,0,0,4,2,3,1,2,1
MSTRG.644.14,0,0,0,50,34,0,46,33,0,0,35,0
MSTRG.644.15,251,203,100,0,64,0,182,79,73,160,139,110
MSTRG.644.12,42,23,25,30,27,0,26,25,39,22,26,38
MSTRG.644.13,48,49,50,116,46,30,46,35,43,21,47,61
MSTRG.644.10,71,44,42,46,0,138,68,37,145,34,33,76
MSTRG.644.11,0,0,35,0,30,0,40,0,0,0,36,0
NM_001272061_dup1,39,0,2,2,4,0,3,2,1,1,9,3
MSTRG.666.1,5,9,8,13,9,1,9,9,8,3,12,13
NM_058163,3064,2149,3522,1710,2306,1076,2370,1938,2696,1761,2056,1875
NM_001178136,75,0,67,0,0,0,0,0,0,0,72,0
NM_000047,0,0,0,0,0,0,0,0,0,0,0,0
NM_017711,0,0,0,0,0,0,0,0,0,0,0,0
NM_000044,4,4,13,0,0,0,0,0,0,8,0,4
NM_001048181_dup2,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16.1,891,758,727,296,385,107,828,239,510,145,282,210
NR_131982,9,8,13,10,11,2,8,12,11,8,2,18
NM_001201539,0,0,0,0,0,0,0,0,0,0,0,0
NR_125365,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.345.1,3,4,7,2,13,2,3,0,3,2,2,9
NM_001143963,0,0,0,0,0,0,0,0,0,0,0,343
NM_001009934,0,0,0,0,0,0,0,0,0,0,0,26
NM_176786,40,21,42,0,6,13,0,4,0,0,8,0
MSTRG.14.1,430,303,482,14,552,594,585,584,610,6,675,832
MSTRG.825.1,55,12,9,0,9,3,3,0,0,0,55,6
MSTRG.511.1,4,4,16,5,0,0,6,4,12196,2,11198,14
NM_001080143_dup9,0,0,0,0,0,0,0,0,0,0,0,0
NM_000444,12,46,53,6,18,0,13,52,43,6,0,5
NM_001080143_dup4,0,0,0,0,0,0,0,0,0,0,0,0
NM_006875,5108,6185,8927,3257,1803,3075,4596,1357,8595,1255,1828,2080
NM_001080143_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080143_dup7,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.725.1,5277,5913,4187,2295,4364,2787,6236,5370,7771,5223,5474,4365
NM_001080143_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080143_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_001080143_dup3,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.827.1,0,0,2,0,0,0,9,0,1,1,0,0
NM_205833,0,4,0,0,0,0,0,0,0,7,0,0
NM_001141920,0,0,0,0,0,0,0,0,0,0,0,0
NM_130775,0,0,0,0,0,0,0,0,0,0,0,0
NM_130777,0,0,0,0,0,0,0,0,0,0,0,0
NR_126059,128,178,140,50,129,90,180,99,168,99,92,151
NM_000194,4520,7098,5673,4166,5004,1999,5700,6287,8175,4040,4828,5803
NM_004586,4001,1298,260,136,153,1791,3655,3698,363,205,2739,318
NR_126564,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.523.3,0,0,888,564,0,382,1492,0,0,736,0,856
NR_049877,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282849,0,0,0,0,0,0,0,0,0,0,0,0
NM_001282848,0,0,0,0,0,0,0,0,0,0,0,0
NM_017666,346,490,400,358,448,173,661,359,648,389,346,375
MSTRG.28.1,11,3,6,10,5,2,17,2,2,5,3,3
NM_016249,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.501.2,245,0,73,0,0,70,0,0,35,0,0,29
NM_004615,30,5,4,0,5,0,4,4,9,4,10,0
MSTRG.519.1,578,560,690,399,267,202,339,471,465,368,625,549
NM_000166,0,0,0,0,0,0,0,0,0,0,0,0
NM_017669,949,1523,1056,609,993,314,868,1067,853,691,800,561
NM_001195522,2,0,0,0,0,0,0,0,0,0,0,0
NR_024493,5,0,5,0,0,4,2,0,3,0,0,14
NM_014235,2089,1817,2839,1463,1584,1097,1926,1976,2216,1454,1798,1751
MSTRG.998.2,54,31,33,1,1,0,52,25,45,24,141,34
NM_001011549,0,0,0,0,0,0,0,0,0,0,0,0
NM_022977,74,92,46,11,23,16,85,27,95,56,54,83
MSTRG.826.1,16,0,0,2,2,1,0,1,0,0,0,0
NR_024499,6,4,8,0,4,0,2,1,3,0,7,4
NM_001013628,0,0,0,0,0,0,0,0,0,0,0,4
MSTRG.790.2,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.833.1,27,192,135,38,161,4,179,79,334,211,342,104
MSTRG.833.2,0,0,173,28,104,0,0,64,0,0,154,90
NM_001033583,0,0,0,0,0,0,0,0,0,0,0,0
NM_001669,616,315,448,151,288,68,537,249,394,325,559,272
NM_001159699,0,1,0,0,0,0,0,0,0,0,0,0
NM_004299,1226,899,739,119,607,530,554,706,917,760,523,704
MSTRG.831.6,716,2963,345,929,1917,0,2656,2046,2030,1520,1933,1525
NM_020717,7,0,0,0,0,0,2,3,0,3,0,0
MSTRG.796.3,0,0,1,1,0,0,3058,1551,0,1270,13,0
MSTRG.343.2,345,0,0,194,0,0,0,0,0,81,0,0
MSTRG.796.5,0,0,0,0,4986,0,6990,0,0,5690,0,5598
MSTRG.343.1,364,1153,454,202,195,0,341,154,401,79,957,370
NM_203408,0,0,0,0,0,0,0,0,0,0,0,0
NR_002226,0,0,0,6,1,11,0,3,0,0,0,0
NM_001161529,5,0,2,2,0,5,0,8,0,0,0,12
NM_178813,0,0,0,0,0,0,0,0,0,0,0,0
NM_001001888,0,0,0,0,0,0,3,0,0,0,0,0
NM_000133,0,0,0,0,0,0,0,0,0,0,0,0
NM_001287760,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.509.1,11,20,21,3,4,9,33,7,8,17,5,8
NM_007231,0,0,0,0,0,0,0,0,0,0,13,0
NM_173794,721,930,963,554,644,297,880,789,1022,622,676,911
NM_138703,0,0,0,3,0,0,0,0,0,0,0,0
NR_046691,0,0,0,0,0,0,0,0,0,0,0,0
NM_001242489,0,0,0,0,0,0,3,4,0,0,0,2
NR_102368,0,1,0,0,0,0,0,0,0,0,0,0
NM_001080145_dup2,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.286.1,34,18,24,18,6,7,33,45,46,9,5,49
NR_033257_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_012151_dup1,76,494,58,851,446,0,1067,628,834,282,733,668
NM_138636,0,3,0,0,0,0,0,0,0,0,0,0
NM_001080145_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NM_006729,750,976,582,99,528,297,826,675,642,620,664,687
NM_001080145_dup7,0,0,0,0,0,0,0,0,0,0,0,0
NM_001166462,0,0,2,0,1,0,4,1,4,5,120,0
NM_001011544,3,7,0,0,0,3,7,0,0,17,0,3
NM_001166460,0,0,0,0,0,0,0,0,0,67,67,0
NM_001166461,0,0,0,0,0,0,0,0,0,0,0,0
NR_030380,0,0,0,0,0,0,0,0,0,0,0,0
NR_030381,0,0,0,0,0,0,0,0,0,0,0,0
NR_031709,0,0,0,0,0,0,0,0,0,0,0,0
NM_006517,0,0,5,0,0,0,0,0,0,0,0,0
NM_001080145_dup5,0,0,0,0,0,0,0,0,0,0,0,0
NM_145662,0,0,0,0,0,0,0,0,0,0,0,0
NM_003022,10921,10435,8537,6193,7390,4037,8431,8651,9779,6596,9690,7492
NM_007052,10,10,0,8,11,6,21,7,17,4,8,7
NM_001079858,70,6,27,16,35,0,36,18,39,4,4,0
NM_001079859,0,0,0,0,0,0,0,0,0,0,0,0
NM_001257234,1,0,0,0,0,0,0,0,0,0,0,0
NM_001257235,1,9,19,0,0,9,84,38,43,19,0,37
NM_001257230,0,0,0,0,0,0,0,0,0,0,0,0
NM_001257231,0,221,0,0,0,0,0,0,0,0,0,0
NR_030258,0,0,0,0,0,0,0,0,0,0,0,0
NM_001079855,0,0,0,0,0,0,0,0,0,0,0,0
NR_106737,0,0,0,0,0,0,1,0,0,0,0,1
NM_001257239,0,0,2,0,1,0,55,5,105,0,1,0
NM_001193279,0,0,0,0,0,0,0,0,0,0,0,0
NM_001193278,2,0,0,0,0,0,0,0,0,0,0,0
NM_001100431,0,0,0,0,0,0,0,0,0,0,0,0
NM_003147_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NR_110311,27,15,0,0,0,0,0,3,4,0,1,3
MSTRG.404.1,127,90,97,50,62,9,96,79,34,6,51,51
NM_001193277,0,0,0,0,0,0,0,0,0,0,0,0
NM_022052,0,0,0,0,0,0,0,0,0,0,0,0
NM_002970,2541,2410,4070,2363,1830,1108,2144,3203,2621,1935,3489,2667
NM_006125,143,163,46,38,123,23,67,75,129,20,100,115
MSTRG.689.2,5,8,12,4,3,0,12,3,10,3,8,4
MSTRG.829.1,4,7,11,4,9,1,14,6,10,4,6,5
NM_001127200,0,0,0,0,0,0,0,0,0,0,0,0
NM_022053,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1014.1,481,273,283,101,79,33,285,185,41,4,129,78
NR_029491,0,0,0,1,0,2,0,0,0,0,2,0
NM_001010986,0,0,0,0,0,0,0,0,0,0,0,0
NM_001172739,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1022.1,39,35,82,27,75,25,57,47,36,26,41,30
NM_001303543,251,177,160,180,205,83,182,227,3,163,246,164
NM_001172732,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303544,0,0,0,0,0,0,0,0,0,0,0,0
NM_001303545,61,175,87,0,243,0,156,0,170,105,0,234
NM_001304990,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.254.1,3806,2305,3554,1984,1234,1125,1939,1842,1711,1355,1931,2585
NM_138960,0,0,0,0,0,0,0,0,0,0,0,0
NR_039674,0,0,0,0,0,0,0,0,0,0,0,0
NR_030722,21,28,19,23,15,9,25,44,40,25,19,33
NM_001271805,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271804,0,0,0,0,0,0,0,0,0,0,0,0
NR_034031,97,0,52,88,56,134,143,161,81,0,164,93
MSTRG.371.1,10,3,52,5,12,15,23,5,20,7,3,10
NM_001136159,1305,542,621,16,32,17,321,32,20,25,444,21
NM_001136158,16,72,149,93,75,198,171,55,73,30,59,40
NR_028443,96,87,115,75,109,29,151,110,193,56,80,73
MSTRG.373.3,2,229,1,0,2,237,0,313,1036,0,1,1
MSTRG.373.2,102,24,172,75,611,379,204,311,0,132,0,115
MSTRG.373.1,238,207,194,30,1160,85,249,353,2784,305,2622,266
MSTRG.490.2,8,0,590,94,10243,15,0,210,0,171,0,563
MSTRG.373.7,2881,2221,5423,2120,0,1457,3509,505,11,2213,30,3652
NM_001017990,3,1,2,1,3,0,2,2,3,2,6,0
MSTRG.697.2,0,9,4,168,356,0,1,0,2,2,230,0
MSTRG.697.3,317,5,219,0,9,6,21,235,376,227,0,4
NM_024528,968,1316,946,1090,1257,413,1275,1322,1428,720,1302,1226
MSTRG.619.1,45,56,51,32,38,27,73,39,41,34,44,30
NM_001098408,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098409,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.262.4,5,62,5,0,2,22,9,7,5,0,0,5
NM_001098407,0,0,0,0,0,0,0,0,0,0,0,0
NM_001098405,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.695.2,192,92,147,85,214,39,250,210,350,219,104,137
NM_001243197,3,22,5,3,0,0,0,0,6,0,0,0
MSTRG.262.3,0,0,0,0,0,0,0,0,709,0,0,0
NR_130172,38,28,30,27,18,10,30,18,25,30,14,23
NM_014060,2112,3728,3798,2078,2974,1018,3362,2642,4330,1624,2940,2450
NM_014061,793,710,1014,878,765,367,841,810,1078,531,944,642
NM_032417,0,0,0,0,0,0,0,0,0,0,0,0
NM_001145718,0,0,0,0,0,0,0,0,0,0,0,0
NM_014481,3228,2851,3826,2294,2113,1514,3138,2133,3417,1955,2013,2396
NM_152630,0,0,0,0,0,0,0,0,0,0,0,0
NM_001008222,4,1,132,0,1,21,5,0,0,0,0,0
NM_005756,0,0,0,0,0,0,0,0,0,0,0,0
NM_177535_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_152634,56,0,0,52,0,0,44,37,5,1,2,14
NM_001256761,0,0,0,0,0,0,0,0,0,0,0,0
NM_001256944,0,0,0,39,0,15,0,0,128,12,0,0
NM_014710,0,0,0,0,39,0,0,0,135,0,126,0
NM_001011543,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.480.1,42,54,56,27,26,31,87,38,75,19,29,68
NR_109985,0,0,7,0,0,0,18,12,0,2,0,14
NM_001278741,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278740,79,0,3,0,12,13,6,22,18,0,6,9
NM_001278743,0,0,0,0,0,0,0,0,0,0,0,0
NM_001278742,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.486.1,17,22,39,9,22,12,14,7,13,8,14,14
NM_002578,0,2,0,0,0,0,0,0,0,0,0,0
NM_001139457,1343,547,683,433,2156,325,1775,1400,699,275,361,1358
MSTRG.798.1,9,19,25,15,19,11,23,10,28,9,13,4
NR_130770,3,10,0,2,0,7,7,4,2,6,6,0
NR_037414,0,3,0,0,1,0,0,0,2,0,3,0
NM_001017930,0,0,0,0,0,0,0,0,0,0,0,0
NM_022144,0,0,0,0,0,0,0,0,0,0,0,0
NM_022148,0,0,0,4,0,0,7,0,2,0,0,0
MSTRG.488.2,68,45,82,45,65,0,39,0,53,26,28,38
MSTRG.488.1,143,53,225,60,105,85,156,126,92,62,138,43
NM_005193,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171689,0,0,0,0,0,0,0,0,0,0,0,0
NM_001097594_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_178175,102,0,16,4,42,0,36,57,0,0,12,31
NR_039659_dup1,0,0,0,0,1,0,0,0,0,0,0,0
NM_001129898,123,311,149,255,85,69,221,178,176,80,297,97
MSTRG.361.2,5,120,15,8,4,6,12,95,82,60,15,5
MSTRG.361.1,211,154,161,70,130,49,219,109,141,77,303,131
NR_030413,0,0,4,2,1,0,2,0,0,0,0,0
MSTRG.183.1,8,10,15,8,9,9,25,8,4,10,8,6
MSTRG.1030.7,0,94,0,0,0,0,0,111,0,0,0,64
NR_102368_dup1,0,1,0,0,0,0,0,0,0,0,0,0
NR_106988,0,0,0,0,0,0,0,0,0,0,0,0
NM_012151,299,594,718,983,1783,0,1610,1253,1769,684,656,731
NM_001048164,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.687.2,119,92,109,119,12,10,51,65,116,54,119,72
NM_001003811,0,0,0,0,0,0,0,0,0,0,0,0
NM_001177651,0,0,0,0,1450,0,0,0,0,0,1439,912
NM_001006683,0,0,60,0,0,0,55,0,27,30,50,0
NM_001006682,51,100,0,0,0,0,39,77,23,20,0,0
NM_001006681,0,0,0,0,0,0,0,22,0,0,0,0
NM_001146702,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.258.1,12,14,10,3,3,0,3,0,4,0,11,0
NM_001006684,322,517,261,204,347,45,337,489,470,147,490,383
NR_029955,0,0,0,0,0,0,0,0,0,0,0,0
NM_001129896,0,0,0,0,0,0,0,0,0,0,0,0
NR_029950,0,0,2,2,0,0,0,1,0,0,0,0
NM_001282650,2,185,3,1,4,2,10,0,1,0,0,0
NM_001282651,2,4,2,0,0,2,0,0,1,0,0,2
NM_144657,252,0,0,0,0,0,0,0,322,0,21,0
MSTRG.1001.4,264,1174,433,535,250,2,2204,6,131,302,272,243
NR_045560,6,7,3,6,3,1,6,2,3,1,2,4
NM_004021,0,0,0,0,0,0,0,0,0,0,0,0
NM_004020,0,1,0,1,0,0,7,4,0,0,14,7
NM_004023,0,0,0,0,0,0,0,0,0,0,0,0
NM_004022,0,0,0,0,0,0,0,0,0,0,0,0
NM_001504,1599,716,829,417,840,1084,743,240,242,294,1807,713
MSTRG.234.1,344,679,631,217,256,331,381,1395,456,423,45,548
NM_001098418_dup4,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.234.3,3531,4202,3456,2665,2746,1965,4553,507,5254,3769,3286,2343
NM_016656,110,50,86,21,50,3,4,50,102,0,1,0
MSTRG.726.5,0,0,1369,339,417,587,0,0,1399,0,0,0
MSTRG.726.6,0,0,1,290,0,0,1,0,1,0,0,1
NM_001080138_dup8,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41.1,156,77,19,40,0,10,18,45,14,4,46,28
NM_022368,0,0,0,0,0,0,0,14,0,0,0,0
MSTRG.41.3,22,57,0,10,31,0,34,0,28,12,5,14
MSTRG.41.4,16,0,0,0,2,0,0,0,0,0,0,16
MSTRG.41.5,733,360,837,251,220,86,466,0,316,139,60,221
MSTRG.41.6,18,9,0,0,6,0,13,0,2,0,0,1
NM_021140,546,416,685,68,298,390,848,124,825,167,291,274
NM_001002838,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41.9,339,9,150,46,6,0,146,39,8,10,11,100
MSTRG.236.1,5019,6554,4315,2151,2161,1772,5949,3708,2926,3312,2787,4441
NM_001477_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_006883,0,0,0,0,0,0,0,0,0,0,0,0
NM_001477_dup2,0,0,0,0,0,0,0,0,0,0,0,0
NM_012084,524,395,390,144,216,165,299,220,350,213,343,384
NM_000451,0,0,0,0,0,0,0,0,0,0,0,0
NM_001013627,21,1,11,0,17,4,4,7,15,22,6,28
NM_001183,2,0,1509,0,0,0,0,0,2,0,0,0
NM_182607,0,0,0,0,0,0,0,0,0,0,0,0
NM_001114377,0,0,0,0,0,0,0,0,0,0,0,0
NM_001242491_dup1,0,0,13,12,12,20,19,11,0,0,17,11
NM_001477,0,0,0,0,0,0,0,0,0,0,0,0
NM_001476,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.45.1,0,7,7,0,0,0,4,31,5,0,0,0
NM_001146151,0,4,0,4,0,0,14,5,5,0,0,4
NM_001472,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.603.1,30,39,121,32,54,25,50,18,35,30,32,70
NM_001282874,14,0,0,71,0,0,16,0,20,0,0,9
NM_001282875,1,0,0,0,62,0,0,0,0,0,0,0
NM_007137,65,755,13,144,0,74,1,350,157,46,1,1
NM_007130,3,5,316,5,2,0,621,6,541,376,303,247
NM_017677,170,162,187,69,93,58,115,79,139,87,133,179
NM_001272062,0,0,0,0,0,0,0,0,0,0,0,0
NM_001272063,1,0,2,0,0,0,0,0,0,0,0,0
MSTRG.240.1,0,0,1,3,0,0,18,4,12,3,4,6
MSTRG.712.3,5,27,20,0,0,7,14,27,0,14,25,0
NM_001316337,3,1,6,3,2,8,1,1,4,4,2,0
NM_001146257,0,0,3,0,0,0,0,0,0,0,0,0
NR_103770,0,0,0,0,0,0,0,0,0,0,3,0
NM_001195553,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.605.1,0,0,14497,136,5705,4947,7025,0,0,0,0,8097
MSTRG.605.3,0,0,639,345,0,0,0,0,0,0,0,0
MSTRG.605.2,0,0,0,0,0,0,0,0,0,0,0,1459
NM_019857,24,17,10,0,0,10,13,14,21,12,5,5
NM_145800,421,543,832,172,696,770,1183,204,830,642,975,779
NR_131238,0,15,0,0,0,0,3,0,3,5,0,0
MSTRG.831.4,670,56,326,25,24,11,30,62,37,45,26,36
NM_001135998,2180,2051,3277,2171,2043,1100,2220,2171,2861,1402,2401,2726
MSTRG.388.1,112,96,2,2,0,1,79,61,0,0,0,1
NM_001128127,0,0,796,0,1309,0,1019,0,1593,636,0,0
NM_001163278,0,0,3,0,0,0,0,0,0,0,0,0
NM_000052,1888,1847,844,1111,231,570,510,1773,697,681,768,916
NM_000054,0,0,0,0,0,0,0,0,0,0,0,0
NM_001135995,3,0,0,2,0,0,0,0,0,2,5,1
MSTRG.384.1,950,114,116,44,68,694,101,73,80,359,113,71
NM_001127345_dup1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.384.3,593,0,0,283,333,134,288,179,487,257,0,298
MSTRG.384.2,415,0,0,259,269,59,344,261,486,110,0,286
NM_001161531,1,0,0,0,0,0,0,0,0,0,0,0
NM_001161530,0,0,0,0,0,0,0,0,0,0,0,0
NM_001161532,0,0,0,0,0,0,0,0,0,0,0,0
NM_203475,62,0,0,9,28,0,1,1,5,0,1,1
NM_203474,0,0,0,0,0,0,0,0,0,0,0,0
NM_001271680,0,0,0,0,0,0,0,0,0,0,0,0
NM_144658,1359,4003,2378,1335,1222,1613,3904,2544,2009,1611,2722,2861
NM_203473,64,46,85,10,25,0,65,0,91,0,7,0
MSTRG.840.11,1,453,526,440,651,25,9,7,0,259,1,809
NM_007220,254,343,338,149,161,126,290,201,195,186,229,202
MSTRG.840.13,5071,0,0,0,0,298,1292,1501,0,0,0,535
MSTRG.840.14,0,0,1,1,648,0,0,0,0,0,321,1
NR_029848,0,0,0,0,0,0,0,0,0,0,0,0
NM_001306209,106,0,1827,0,0,0,114,1611,141,87,125,114
NR_024502,0,0,0,0,0,0,0,0,0,0,0,0
NM_173523,0,0,0,0,0,0,0,0,0,0,0,0
NM_000381,25,51,20,22,4,12,13,12,20,12,6,53
MSTRG.831.2,763,894,714,582,651,341,1295,701,1151,501,681,509
NR_131237,0,14,0,0,0,1,6,0,1,0,0,0
MSTRG.67.4,0,103,0,0,0,0,0,0,0,0,0,0
MSTRG.67.5,0,0,0,56,0,0,304,0,83,0,0,0
MSTRG.67.6,39,0,0,32,0,0,0,210,27,41,1,30
MSTRG.67.7,127,8,147,330,0,49,51,75,82,80,30,50
NM_198512,15,8,18,2,7,0,24,5,0,33,15,16
NM_001146291,42,0,0,0,0,0,0,0,0,0,0,0
MSTRG.67.3,37,31,89,0,1,2,13,1,33,0,7,0
NM_001013579,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.67.8,0,0,0,0,48,0,0,0,0,0,0,0
MSTRG.67.9,46,1,70,37,0,1,0,0,31,0,2,33
NR_031710,0,0,0,0,0,0,0,0,0,0,0,0
NM_001099855,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184875,0,0,0,0,0,0,0,0,0,0,0,0
NM_001184874,0,0,14,7,0,0,0,0,0,0,0,3
NM_000531,0,0,0,0,0,0,0,0,0,0,0,0
NM_006064,61,5,56,3,2,76,17,49,105,26,123,92
NM_003588,2792,5353,2459,3132,1743,2288,5000,4214,2377,3568,4502,2107
NM_173571_dup6,0,0,0,0,0,0,0,0,0,0,0,0
NM_173571_dup7,0,0,0,0,0,0,0,0,0,0,0,0
NM_173571_dup4,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.69.1,7,5,3,8,9,4,6,12,7,2,5,5
MSTRG.195.1,15,17,6,8,9,3,11,22,39,10,10,20
MSTRG.75.10,0,394,0,0,0,0,0,117,0,0,0,0
NM_173571_dup1,0,0,0,0,0,0,0,0,0,0,0,0
NM_001171163,45,34,43,0,21,30,30,34,36,0,45,39
NM_001171162,88,362,15,1,0,2,0,5,27,3,2,6
MSTRG.390.4,1127,394,504,459,446,264,396,550,521,354,524,495
NM_001103150,0,3,9,0,0,0,0,0,0,0,6,10
NR_030581,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.73.2,0,0,0,11,0,0,0,0,0,0,0,0
MSTRG.625.1,2,4,9,4,5,5,14,8,9,3,4,9
NM_016500,1563,1524,1436,1244,1664,333,1647,1460,1819,963,1685,1122
MSTRG.75.4,435,558,0,739,569,489,1223,594,477,0,410,1025
MSTRG.75.7,0,0,1058,0,1,0,0,0,0,0,0,0
MSTRG.75.6,0,0,1004,0,1,0,0,1,1,1,0,1
MSTRG.75.9,2978,1,0,0,0,0,0,0,360,0,0,0
MSTRG.75.8,412,0,0,0,0,0,0,0,433,0,0,0
NM_006667,1759,2134,2106,1461,2079,856,2107,2236,2384,1511,1997,1929
NM_173698,0,0,0,0,0,0,0,0,0,0,0,0
NM_012151_dup2,450,333,384,605,248,0,334,185,483,0,528,249
MSTRG.88.6,532,1483,1597,133,846,38,1451,614,1004,1432,1792,1058
MSTRG.79.1,151,327,173,141,210,86,141,171,301,137,220,212
NM_198511,0,4,5,0,0,0,0,0,0,0,0,0
NM_006406,2341,2354,3149,2521,2425,794,2421,3427,2629,1985,3923,2473
NM_031442,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.994.1,535,0,1606,0,0,0,159,0,207,0,0,107
NM_015975,1097,1124,1224,681,1674,347,1704,1309,1685,941,1200,572
MSTRG.59.1,2,6,11,3,5,10,3,4,2,3,5,6
NM_003372,3456,4627,3648,2843,3567,1672,3374,4179,5299,2470,3964,3415
NM_002183,24,12,10,345,15,375,1,8,29,11,19,6
MSTRG.276.11,0,0,0,3,2,0,0,0,8,1,91,0
MSTRG.189.1,7,17,11,14,52,14,19,18,32,42,8,83
MSTRG.528.1,481,713,380,275,387,159,876,242,550,252,469,254
NM_013364,5,12,9,5,15,5,21,22,8,10,8,6
MSTRG.901.2,0,0,179,0,0,0,0,0,0,0,0,0
NM_001139514,0,0,0,0,0,0,0,0,0,0,0,0
NM_001139515,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.57.1,4,9,14,4,14,2,25,4,7,8,9,13
NM_207320,0,0,0,0,0,0,0,0,0,0,0,0
